company_name,ID,rating,title,author,description
Amazon,1fj2uqcdpoc9d801,3,Depends on the location ,Amazon Fulfillment Associate,"Some locations push rate and will have mangers that don\xe2\x80\x99t respect you, just your number. They try to strive for \xe2\x80\x9cquality\xe2\x80\x9d but praise you only for your speed/rate. My location isn\xe2\x80\x99t that bad, it\xe2\x80\x99s a simple job. Unfortunately our facility deals with more of the heavy items, more frequently than other warehouses. Be aware of the MANDATORY overtime as well, can\xe2\x80\x99t deny it & they can just slap it onto your schedule 24hr prior. "
Amazon,1fj2ql8lns9sq800,5,The people!,Warehouse Associate,"Awesome place to work!!! Love the culture, schedules are great lots of opportunities to move up and learn different aspects of the business. Benefits are amazing!"
Amazon,1fj2ot25lo1mu802,3,Meh,Amazon Fulfillment Associate,okay job but like not the bes. at least I get paid right? honestly my feelings are neutral. will check back soon once I get more experience at the company
Amazon,1fj2ha0mru2hh802,4,Time spent,Specialist,They have you work a long time and with a great frequency but the culture of the leadership is great so you will not a hard time staying motivated. At the same time I 
Amazon,1fj2ff9i0oc9v802,3,Lots of work and can't slow down,Amazon Fresh Associate,"Job consisted of getting a shopping cart and going around the warehouse with a scanner, aisle per aisle looking for whatever people ordered. The warehouse is divided into 3 locations. Ambient where the room temperature food was located, chilled where the refrigerated food was and frozen where the frozen food is at. The job wasn't bad but you had to work quickly because you'll constantly be getting warnings that your productivity is going down if you don't pick food fast. "
Amazon,1fj2dgr95u2hh800,1,Amazon work environment,Stower,bad work environment for a job and no room for growth in the workplace would not recommend. Pay is good but the labor is a bit much with barely any time for breaks stow
Amazon,1fj2bfv2qochj800,5,Great work for a student,Prime Now Associate,Great place to work as a student. Extremely flexible hours made it stress-free to work at Amazon. They also took precautions to protect their employees when COVID-19 hit.
Amazon,1fj28t6ngnq2f802,4, I enjoy a 4 day work week with 3 days off,Stower/Picker,"I like Amazon, Even if it is can be tiring, I am a stower so my position includes putting items into pods. I like that Amazon has great benefits like dental. I pay less than 15 dollars for dental to cover myself and my domestic partner. Other companies do not let you cover domestic partner. Also I like how Amazon gives you time PTO (paid time off) about 1 hr 30 min weekly, and it accumulates fast. Also they give UPT (unpaid time quarterly) about 10 hours, and of course vacation. The best part is as long as you have the time you can clock out and use the time you have. You do not even have to get anyones approval before leaving AS LONG AS YOU HAVE THE TIME. I actually enjoy working 4  10 hour shifts. I think having 3 days off is the best way to recover and now I cannot go back to working 5 days a week for 8 hours. It just feels like an extra day off lost for no reason. I hope more companies can utilize the 4 day work week. Amazon also offers 3 day 12 hour shifts, but that's not for me lol. "
Amazon,1fj24n0bq3oce002,2,"Great to customers, not so great to employees",Amazon Fulfillment Associate,"The job wasn't really too bad if you don't mind warehouse work. The managers and the company itself is more worried about themselves than their employees. As a customer they do the very best for you, but as an employee they aren't nearly as hard working. "
Amazon,1fj24jfdnnq2f800,1,Terrible place to work,FC Associate I,"Amazon is a job for the desperate. You will be treated as a very replaceable piece of equipment, your training will be short and you will be treated like a child during it. If you last a few months amazon will attempt to get you to do as much as possible for free; they will ask you to run departments when your managers are gone, train and discipline other aa's who make the same amount of money as you, and they will ask you to do the jobs that break your back all while telling you it's helping grow your career. "
Amazon,1fj1n0413t4p8800,4,Productive and fun workplace,Outbound flex ,"As an outbound associate, I am responsible for picking and packing customers' orders. The job gets repetitive but I really enjoy the job because I am able to choose my hours."
Amazon,1fj1mitdho2bo802,4,Flexible schedule,Returns Associate,"I needed a job that pays decent and that I can work on my own schedule and that is what the best about this job is. Otherwise, it\xe2\x80\x99s just another warehouse but I liked the employees that I made friends with as well."
Amazon,1fj1jp0hk2v71002,3,"Easy but demanding not to make mistakes, micromanaging",Pit Operator,"Must let them know why you took long in finishing a cage, standing all day, if you make mistakes you get warnings until eventually you get let go. Too much product not enough space, but you have to figure it out yourself.  "
Amazon,1fj1iemknu3rh800,1,Horrible Experience ,Fulfillment Center Associate,Most high school / middle school students have more understanding of basic human needs in comparison to the direct supervisors and managers we had at the open of FTW6. It was a terribly insensitive location to be roped into as employment goes. The breaks were 15 minutes long and took 7 minutes to walk to\xe2\x80\xa6 you do the math. 10 hour days of which 95% was on your feet and doing constant repetitive motion tasks. Don\xe2\x80\x99t leave your station to go to the restroom on a non-scheduled break or you\xe2\x80\x99ll be reprimanded. It was very toddler minded there.
Amazon,1fj1hd67vu1lk800,1,Amazon is terrible.,Picker/Packer,"Never work at amazon unless you need money. They monitor your every move. They rush you if you not making rate. If you make rate, there is a possibility of your rate going up. "
Amazon,1fj1cbt52u3rh802,4,Emphisis on Physically demanding,Amazon Picker,There not joking about constant bending and the amount of stuff you have to fit on the carts isnt exactly enjoyable either since it fluctuates. But I liked the management they were cool and very helpful.
Amazon,1fj1b6d0vt4nd802,5,Great work life balance,Warehouse Associate,The Amazon warehouse in Saginaw has a Flex schedule so you choose your own work week. They also promote from within so if you\xe2\x80\x99re looking to move up in the company it happens all the time. The managers are great and work with us on the floor. Great place to work.
Amazon,1fj14f1d83oce002,5,Fun,Warehouse Associate,Fun  Worked with really great people.. Was enjoyable.. Love going in and working night shift.  Met some really good people there. Overall was a very enjoyable experience.
